,obj_id,area[ha],ativo[ha],coda,mean[$/ha],ecoserv,prob_deforest,price[$]
1124,44151,2634.72,93.63962402,2,2969.725,0.5289831429999999,0.560240964,7824393.852000001
3825,200465,1309.95,56.68554723,2,5973.1,0.700981381,0.9116465859999999,7824462.345
1125,44152,2634.75,93.63962402,2,2969.725,0.5289831429999999,0.560240964,7824482.944
19286,991830,1055.93,170.88124240000002,2,7411.8,0.571059153,0.736278447,7826341.973999999
7374,353665,3141.28,36.63588734,2,2491.5,0.493234161,0.97188755,7826499.12
17396,902208,2079.84,876.2393248999999,2,3763.177778,0.6150086779999999,0.456286685,7826807.669
17397,902209,2079.84,876.2393248999999,2,3763.177778,0.6150086779999999,0.456286685,7826807.669
2404,172113,1645.33,1022.659949,2,4758.466667000001,0.612394895,0.40210843399999996,7829247.961
8763,407482,3168.46,680.7607544,2,2471.15,0.477297463,0.215528782,7829739.929
4770,247071,601.609,181.0547791,2,13017.1,0.563545353,0.771084337,7831204.5139999995
7253,332407,2180.0,88.97399902,2,3592.62,0.422886146,0.271084337,7831911.6
6258,289575,2106.77,1118.668518,2,3717.723529,0.44864334200000006,0.616465863,7832388.4
14387,739522,1015.5,569.8324493,2,7713.666667,0.545813,0.746414228,7833228.5
412,23633,968.814,65.58336031,2,8086.7,0.560365152,0.767068273,7834508.174
10641,520420,477.657,85.97588499999999,2,16402.1,0.5839886,0.798192771,7834577.88
19150,985587,2947.76,277.0817017,2,2658.0,0.546931789,0.725903614,7835146.08
19151,985588,2947.76,277.0817017,2,2658.0,0.546931789,0.725903614,7835146.08
14538,745278,1009.69,304.96327510000003,2,7761.333333,0.522054849,0.59103079,7836540.653
5616,277553,1028.7,218.0357147,2,7618.657143,0.5410724729999999,0.740294511,7837312.602999999
12710,684004,3093.17,1922.7896239999998,2,2534.05,0.524361392,0.20248736899999997,7838247.438999999
23213,1274923,2354.45,7.232670599999999,2,3329.2,0.621873893,0.5742971889999999,7838434.94
8707,405730,1430.87,134.62824709999998,2,5478.788889,0.544370886,0.575301205,7839434.657000001
22874,1248159,1597.15,106.00566409999999,2,4909.933333,0.577968819,0.479919679,7841900.022999999
8537,400750,1997.2,172.2167999,2,3928.4,0.426207392,0.510040161,7845800.48
5250,258365,873.6,20.7071228,2,8983.5,0.676518835,0.983935743,7847985.6
6382,292663,1400.24,860.1814575999999,2,5604.983333,0.281907487,0.329890993,7848321.863
23449,1281454,743.985,12.79697266,2,10550.1,0.563297293,0.656626506,7849116.149
3968,204146,2371.2,8.99842833,2,3310.4,0.541306827,0.827309237,7849620.48
3019,186995,1397.66,76.14446338,2,5616.4,0.7116232509999999,0.738955823,7849817.624
3967,204145,2371.26,8.99842833,2,3310.4,0.541306827,0.827309237,7849819.103999999
13510,709190,504.085,93.72182159999998,2,15574.5,0.626581189,0.8072289159999999,7850871.833
15002,754458,1070.16,238.98602290000002,2,7337.8,0.565282175,0.8072289159999999,7852620.0479999995
11170,548807,1352.85,696.6379883,2,5807.581818,0.469703166,0.697991968,7856787.062999999
26433,1456114,1918.71,87.27218018,2,4095.58,0.662818688,0.616465863,7858230.302
2011,157314,1893.56,34.38145523,2,4150.9,0.5139967670000001,0.654618474,7859978.204
28303,1629447,2273.67,224.2839844,2,3457.1,0.5445992470000001,0.714859438,7860304.557
2012,157315,1893.71,34.38145523,2,4150.9,0.5139967670000001,0.654618474,7860600.839
13070,700702,3039.35,1588.77959,2,2586.642857,0.47420429700000005,0.109963664,7861712.967999999
2326,170857,1348.16,91.33931196,2,5831.65,0.70891168,0.608433735,7861997.2639999995
8446,399482,468.227,48.17237399,2,16791.5,0.530998477,0.74832664,7862233.671
8445,399481,468.23699999999997,48.17237399,2,16791.5,0.530998477,0.74832664,7862401.585
28258,1624123,1003.94,155.8147476,2,7831.6,0.7219370979999999,0.62248996,7862456.504
28259,1624124,1004.05,155.8147476,2,7831.6,0.7219370979999999,0.62248996,7863317.98
8428,399368,650.385,7.04186728,2,12093.5,0.547854458,0.702811245,7865430.998
23143,1273261,1825.58,31.57946472,2,4309.3,0.654169139,0.309236948,7866971.893999999
18371,950674,711.732,9.60759812,2,11056.0,0.642317679,0.0,7868908.992000001
8005,387799,1201.77,53.04482422,2,6547.9,0.417530855,0.730923695,7869069.783
10339,500131,3116.96,737.7531006,2,2525.328571,0.503510826,0.6391018620000001,7871348.143999999
10340,500132,3116.96,737.7531006,2,2525.328571,0.503510826,0.6391018620000001,7871348.143999999
5327,261685,701.444,142.6610291,2,11222.6,0.724292814,0.919678715,7872025.433999999
28304,1629448,2277.3,224.2839844,2,3457.1,0.5445992470000001,0.714859438,7872853.83
22313,1216219,2272.6,348.5200684,2,3464.5,0.5713466770000001,0.10594760000000002,7873422.7
16562,867873,377.93300000000005,62.59245453,2,20833.6,0.595484979,0.795180723,7873704.949
5596,275373,2013.56,1219.465393,2,3910.7,0.417457329,0.5974486179999999,7874429.092
21539,1164707,1027.57,154.907251,2,7666.0,0.578162109,0.6880856759999999,7877351.62
23895,1296538,2284.96,41.7203125,2,3447.7666670000003,0.528551462,0.658411423,7878008.9229999995
889,40720,2027.09,9.060855665,2,3887.1,0.273953706,0.0,7879501.539
20054,1026999,1293.34,2.22854216,2,6094.1,0.567757308,0.0,7881743.294
3137,189020,3109.56,1413.0653439999999,2,2534.868421,0.54088942,0.140562249,7882325.447000001
22893,1250929,1824.9,22.61652832,2,4319.4,0.61905706,0.7063253009999999,7882473.06
22407,1221905,1975.09,116.77385249999999,2,3991.7666670000003,0.744227792,0.708333333,7884098.426
26347,1447662,1700.92,135.6198975,2,4635.2125,0.6855163559999999,0.626506024,7884125.646000001
9585,451018,2028.61,802.4816162000001,2,3887.1,0.429427344,0.445074415,7885409.931
9599,451390,2004.32,831.5494017999999,2,3934.3,0.442267676,0.193038822,7885596.176
12629,682626,1816.23,238.793393,2,4342.775,0.589302755,0.340026774,7887478.238
26434,1456116,1918.71,183.99183349999998,2,4111.44,0.584055758,0.598839804,7888661.042
17190,894225,2455.77,370.25154419999996,2,3212.4714289999997,0.482422315,0.623637407,7889090.96
22194,1209973,1319.6,61.10778808,2,5978.433333,0.6342367729999999,0.8666666670000001,7889140.627
16944,880425,1150.37,344.30895380000004,2,6858.336364,0.651210167,0.7345381529999999,7889624.403
2354,171427,3152.88,813.201593,2,2502.392308,0.589227315,0.41792168700000004,7889742.659
15083,759056,576.1419999999999,73.01449891,2,13704.85,0.553815628,0.429718876,7895939.688999999
26627,1474306,557.219,77.86513672,2,14171.4,0.649981385,0.7540160640000001,7896573.337
11352,556262,1937.42,3.23305723,2,4075.9,0.451076263,0.0,7896730.177999999
11631,588326,1938.08,56.22752076,2,4075.26,0.31166473699999997,0.9702811240000001,7898179.901000001
21851,1196355,2066.96,409.15585939999994,2,3821.45,0.658601229,0.525903614,7898784.292
19777,1017790,846.209,116.4843994,2,9335.32,0.5268670089999999,0.7349397590000001,7899631.802
19776,1017789,846.289,116.4843994,2,9335.32,0.5268670089999999,0.7349397590000001,7900378.627
12445,677808,1027.59,55.312417599999996,2,7688.65,0.564821995,0.43935743,7900779.852999999
7384,354127,2131.91,1200.21925,2,3706.95,0.5097029989999999,0.452719971,7902883.774
21305,1143852,1386.11,39.41611327,2,5703.1,0.54754163,0.983935743,7905123.941000001
19287,991831,1066.71,170.88124240000002,2,7411.8,0.571059153,0.736278447,7906241.177999999
16495,867955,380.369,142.26296159999998,2,20786.0,0.5755333429999999,0.10977242300000001,7906350.034
15525,775322,1403.41,35.34023036,2,5635.1,0.539888325,0.0,7908355.691000001
25555,1385438,2160.94,0.95748826,2,3660.2,0.600548089,0.0,7909472.5879999995
25015,1354123,1381.38,271.2832275,2,5727.133333,0.709464861,0.530407344,7911347.444
3823,200418,1338.73,48.0553829,2,5911.6,0.7011017390000001,0.510040161,7914036.267999999
13776,718624,818.962,85.99434966,2,9663.8,0.5180200460000001,0.8072289159999999,7914284.976
3821,200416,1338.78,48.0553829,2,5911.6,0.7011017390000001,0.510040161,7914331.847999999
18194,940314,3043.68,1467.749951,2,2600.28,0.5603804379999999,0.191374192,7914420.23
26922,1511561,728.085,135.2433472,2,10871.58,0.673045855,0.7269076309999999,7915434.324
26923,1511562,728.087,135.2433472,2,10871.58,0.673045855,0.7269076309999999,7915456.067000001
307,15061,1005.25,15.67703913,2,7874.3,0.5869303220000001,0.0,7915640.075
17715,907036,816.697,0.51367646,2,9692.8,0.519047026,0.0,7916080.682
10336,500093,2927.19,313.8849243,2,2706.1,0.579189511,0.661758144,7921268.859
16884,876870,1670.01,632.4316527999999,2,4743.572727000001,0.58796575,0.720883534,7921813.89
16885,876871,1670.01,632.4316527999999,2,4743.572727000001,0.58796575,0.720883534,7921813.89
18746,968751,1085.38,57.67185666,2,7299.333333,0.565347637,0.787148594,7922550.413
21182,1134536,2128.11,287.8689682,2,3723.6,0.536296914,0.163654618,7924230.396000001
15791,783934,380.369,95.01669769,2,20833.6,0.57607426,0.148594378,7924455.597999999
24454,1322645,1140.11,23.63001556,2,6950.9,0.668418573,0.0,7924790.598999999
15480,773172,400.09,209.92155919999996,2,19809.5,0.522118998,0.833333333,7925582.855
21676,1191817,1347.18,257.2376709,2,5883.6,0.6818613659999999,0.257954897,7926268.248
28296,1629082,1991.69,36.58933106,2,3980.15,0.621698333,0.7248995979999999,7927224.954
28298,1629084,1991.7,36.58933106,2,3980.15,0.621698333,0.7248995979999999,7927264.755
21310,1141998,597.1030000000001,30.65995639,2,13278.2,0.577234709,0.0,7928453.055
15081,759042,580.22,286.14071960000007,2,13665.4,0.56753544,0.429718876,7928938.387999999
15351,769768,1015.76,438.206601,2,7806.814286,0.597122258,0.7776104420000001,7929849.679
27298,1543583,1451.03,202.206665,2,5469.15,0.6719474520000001,0.5129852739999999,7935900.725
16740,871875,1835.22,618.8923462,2,4325.072727000001,0.533606795,0.408299866,7937459.971
14493,742180,358.841,64.90193789,1,22121.4,0.597268557,0.0,7938065.297
2365,171635,3176.75,1546.924414,2,2498.952174,0.6047497270000001,0.18010503600000002,7938546.318
2457,172609,1804.99,1.672757115,2,4399.0,0.675646773,0.0,7940151.01
12912,690630,1930.97,12.45588008,2,4112.3,0.672854669,0.0,7940727.931
14472,743416,1060.22,21.99632494,2,7490.0,0.650769878,0.702811245,7941047.8
7268,333613,2005.1,1008.289276,2,3961.118182,0.46569009,0.49321093899999996,7942438.066000001
15584,776650,1111.44,184.3658996,2,7146.683333,0.543590809,0.765729585,7943109.723999999
26425,1456024,1145.83,28.6355896,2,6933.3,0.666887185,0.5742971889999999,7944383.1389999995
2756,180133,3206.38,2000.973901,2,2478.2,0.600032827,0.045808233,7946050.916
19393,999871,988.93,13.93497318,2,8035.9,0.55758663,0.97188755,7946942.587
9942,468836,2044.45,56.36686517,2,3887.1,0.321355753,0.0,7946981.595
12383,676176,1514.54,383.2699585,2,5247.3,0.598176451,0.413654618,7947245.742000001
17364,901827,2001.6,95.01020508,2,3970.65,0.661866671,0.133333333,7947653.04
22169,1207945,2266.92,3.6338046999999998,2,3506.7,0.6283737629999999,0.0,7949408.364
10335,500092,2939.06,313.8849243,2,2706.1,0.579189511,0.661758144,7953390.266
13480,708122,820.6189999999999,125.5431793,2,9692.8,0.519434384,0.959839357,7954095.842999999
14294,735448,901.99,33.57188417,2,8820.0,0.579263933,0.0,7955551.8
24338,1320092,1322.83,146.0811523,2,6015.56,0.64354109,0.569277108,7957563.235
9938,468839,2044.45,11.50497054,2,3893.0,0.39488359100000003,0.738955823,7959043.85
2424,172033,3124.05,143.0799507,2,2548.5,0.561983469,0.166666667,7961641.425
2206,160129,1192.52,644.1039124,2,6677.0,0.644957366,0.445418036,7962456.04
2205,160128,1192.52,644.1039124,2,6677.0,0.644957366,0.445418036,7962456.04
7266,333493,596.151,77.88122558,2,13364.1,0.6080907729999999,0.798192771,7967021.579
15972,823416,1083.84,16.33337385,2,7352.1,0.5655189389999999,0.0,7968500.063999999
1813,151575,1208.42,25.59423749,2,6594.6,0.614758275,0.959839357,7969046.532000001
24079,1303963,1950.55,334.04938960000004,2,4086.3266670000003,0.588308266,0.637609261,7970584.48
16844,875577,1393.15,53.83976439,2,5721.911111,0.537566271,0.542614904,7971480.464
21894,1199071,871.757,240.3397415,2,9144.85,0.665763123,0.53815261,7972087.001
5922,282029,2051.06,129.0702789,2,3887.1,0.41596846299999995,0.65394913,7972675.326
9588,449903,2051.06,22.71160644,2,3887.1,0.41733329999999996,0.0,7972675.326
16771,872647,1801.49,155.9801636,2,4426.0,0.534613358,0.42742398200000004,7973394.74
4967,250963,650.385,26.37415921,2,12267.5,0.532645477,0.661311914,7978597.988
18619,963697,1037.82,102.4160614,2,7690.2,0.569977855,0.66398929,7981043.364
16231,840758,2841.26,580.9368408,1,2810.757143,0.56557044,0.722445337,7986091.84
19628,1012404,2963.88,189.54854730000002,2,2695.0,0.520259669,0.19410977199999999,7987656.6
22384,1219995,2024.46,11.309239199999999,2,3946.7,0.63963653,0.522088353,7989936.282000001
22751,1239899,1870.88,15.46076508,2,4271.4,0.745605812,0.710843373,7991276.832
9793,462460,1854.44,428.2222962,2,4310.666667,0.47588812700000005,0.712182062,7993872.693
3826,200466,1338.73,56.68554723,2,5973.1,0.700981381,0.9116465859999999,7996368.163
3824,200464,1338.78,56.68554723,2,5973.1,0.700981381,0.9116465859999999,7996666.818
14092,730782,700.0369999999999,28.0010498,2,11423.4,0.616343312,0.0,7996802.666
3169,188945,3252.9,128.2064087,2,2459.7,0.640768229,0.230923695,8001158.13
2915,185363,2083.58,519.464386,2,3840.3,0.610495763,0.876305221,8001572.274
17453,902902,1814.32,787.5852539,2,4410.955556,0.585483454,0.690763052,8002884.884
17452,902901,1814.33,787.5852539,2,4410.955556,0.585483454,0.690763052,8002928.993
24983,1350979,1536.29,281.2094727,2,5209.7,0.626976004,0.461229534,8003610.012999999
14267,735366,967.689,399.1862885,2,8272.457143000001,0.700758677,0.836680054,8005165.78
3205,190172,1367.59,46.19432067,2,5854.95,0.715768341,0.6847389559999999,8007171.07
27041,1529106,1271.17,60.48710938,2,6301.51,0.6998048440000001,0.642205184,8010290.467
16992,884925,741.83,4.558200205,2,10801.4,0.597753085,0.7510040159999999,8012802.562000001
24243,1314655,1339.98,190.626709,2,5980.509091,0.591551429,0.696969697,8013762.572000001
12083,624314,1907.47,224.60927740000002,2,4201.766667,0.470205539,0.352074967,8014743.864
7230,328325,634.7819999999999,119.6575928,2,12626.1,0.605097444,0.550200803,8014821.01
23132,1272863,1714.61,43.96098632,2,4675.6,0.637559151,0.705488621,8016830.516
12761,685804,1382.25,287.25287480000003,2,5800.533332999999,0.529215008,0.9136546179999999,8017787.2
3651,197231,1033.75,107.07615049999998,2,7757.65,0.553368408,0.896586345,8019470.687999999
2539,175219,2555.54,33.09950391,2,3139.4,0.560360527,0.020080321,8022862.276000001
5346,262597,449.389,49.75315552,2,17858.6,0.5641595620000001,0.736947791,8025458.395
22979,1259161,2002.72,375.306665,2,4008.225,0.622854542,0.529518072,8027352.372
28305,1629474,2500.42,21.26762848,2,3210.65,0.569353639,0.114457831,8027973.472999999
25299,1370365,711.9960000000001,5.43382302,2,11276.1,0.579270568,0.220883534,8028538.096
4100,206368,1641.22,989.3082519,2,4894.35,0.6124835470000001,0.44069611799999997,8032705.107000001
17045,888400,725.477,186.4961609,2,11073.42,0.5665725460000001,0.8811244979999999,8033511.521000001
4684,245541,1924.22,55.84429929,2,4175.0,0.437086411,0.7911646590000001,8033618.5
2237,159954,655.6,353.67906800000003,2,12254.225,0.598922004,0.726238286,8033869.91
2238,159955,655.607,353.67906800000003,2,12254.225,0.598922004,0.726238286,8033955.69
15049,757772,1518.22,279.97581180000003,2,5291.728571,0.561170744,0.8340026770000001,8034008.152000001
17778,909957,824.8860000000001,164.4713501,2,9743.8875,0.630003578,0.287371709,8037596.384
24102,1304345,2250.97,656.2315338,2,3570.833333,0.555699315,0.229533519,8037838.708
22964,1254309,1862.26,12.79800416,2,4317.9,0.496892137,0.6927710840000001,8041052.454
3125,188936,3252.9,220.1483398,2,2472.385714,0.629253217,0.33734939799999997,8042423.49
13855,722342,602.429,246.70593870000002,2,13351.1,0.582665715,0.78313253,8043089.822000001
367,18901,653.557,119.72751459999999,2,12308.1,0.647515816,0.6437177279999999,8044044.9120000005
5006,251123,1997.2,116.57039259999999,2,4028.7,0.44419847799999995,0.5742971889999999,8046119.64
27725,1567017,2371.2,35.94829102,2,3393.3090909999996,0.57360418,0.672690763,8046214.516
27724,1567016,2371.26,35.94829102,2,3393.3090909999996,0.57360418,0.672690763,8046418.115
17383,902098,2178.48,882.6612305,2,3693.685714,0.622631755,0.317001339,8046620.455
13556,711260,541.974,258.9965088,2,14848.26,0.655195002,0.8875502009999999,8047370.865
3171,188951,3252.9,62.74177169,2,2474.5,0.6500153000000001,0.47389558200000004,8049301.05
1526,102523,998.3430000000001,3.75148086,2,8062.8,0.579887619,0.0,8049439.94
16994,885504,1046.05,38.45517273,2,7695.5,0.613873607,0.90227577,8049877.775
3849,200449,1309.95,10.04962361,2,6145.3,0.5569274679999999,0.0,8050035.735
8443,399454,665.797,171.2747513,2,12093.5,0.551946917,0.75502008,8051816.02
24703,1337260,2226.29,392.95610350000004,2,3616.823529,0.640760048,0.182548375,8052098.055
3972,204224,2257.06,346.3696808,2,3569.275,0.5558188510000001,0.7771084340000001,8056067.832
3974,204226,2257.08,346.3696808,2,3569.275,0.5558188510000001,0.7771084340000001,8056139.217
18388,952668,526.054,51.39833984,2,15314.5,0.601365743,0.78313253,8056253.982999999
3870,201997,3466.02,208.5269059,2,2325.0,0.790274962,0.392235609,8058496.5
22383,1219993,2024.46,38.0725586,2,3982.4,0.6446216810000001,0.5742971889999999,8062209.504
3207,190193,1302.18,302.6236267,2,6192.45,0.6878518490000001,0.7576974559999999,8063684.541
9730,459692,2955.69,11.79072934,2,2728.3,0.445381852,0.0,8064009.027000001
22924,1252971,1620.76,261.98693849999995,2,4975.711765,0.734565867,0.582775547,8064434.6
11270,553889,2014.99,32.846875,2,4003.4142859999997,0.5276771920000001,0.26716389399999996,8066839.752
21309,1141997,607.543,30.65995639,2,13278.2,0.577234709,0.0,8067077.4629999995
22439,1223925,1924.93,7.06902618,2,4191.6,0.632606834,0.6787148590000001,8068536.5879999995
25571,1387600,1920.88,353.2057861,2,4200.747368,0.631848161,0.371772806,8069131.605
26424,1456022,1145.83,41.97142944,2,7043.1,0.671065412,0.548192771,8070195.272999999
11680,591095,2013.85,13.59862177,2,4007.5,0.30370325,0.951807229,8070503.875
11678,591093,2013.91,13.59862177,2,4007.5,0.30370325,0.951807229,8070744.325
2427,172131,3048.5,53.260925300000004,2,2648.063636,0.654157008,0.24230254399999998,8072621.995
4785,247835,484.551,40.22526246,2,16660.6,0.650104838,0.742971888,8072910.391
3173,188954,3252.9,908.3859741,2,2481.9,0.57846235,0.147176943,8073372.51
